[2026-02-27 12:06:47,456] INFO - zomato_ml_logger - Loading Model.....
[2026-02-27 16:08:21,385] INFO - zomato_ml_logger - Linear Regression Model Completed....
[2026-02-27 16:08:21,385] INFO - zomato_ml_logger - L2 Regression Model Started....
[2026-02-27 16:08:35,748] INFO - zomato_ml_logger - L2 Regression Model Completed....
[2026-02-27 16:08:35,748] INFO - zomato_ml_logger - L1 Regression Model Started....
[2026-02-27 16:08:52,239] INFO - zomato_ml_logger - L1 Regression Model Completed....
[2026-02-27 16:08:52,239] INFO - zomato_ml_logger - Decision Tree Regression Model Started....
[2026-02-27 16:09:11,193] INFO - zomato_ml_logger - Decision Tree Regression Model Completed....
[2026-02-27 16:09:11,193] INFO - zomato_ml_logger - Random Forest Regression Model Started....
[2026-02-27 16:10:03,010] INFO - zomato_ml_logger - Random Forest Regression Model Completed....
[2026-02-27 16:10:03,010] INFO - zomato_ml_logger - XGBoost Regression Model Started....
[2026-02-27 16:10:18,433] INFO - zomato_ml_logger - XGBoost Regression Model Completed....
[2026-02-27 16:10:18,434] INFO - zomato_ml_logger - Selection of Best Regression Model In Progress....
[2026-02-27 16:10:18,434] INFO - zomato_ml_logger - Selection of Best Regression Model Completed....
[2026-02-27 16:10:18,434] INFO - zomato_ml_logger - Training Pipeline Completed....
[2026-02-27 16:10:18,434] INFO - zomato_ml_logger - Model Pkl File Exporting ....
[2026-02-27 16:10:18,467] INFO - zomato_ml_logger - Model Pkl File Exported Successfully!
[2026-02-27 16:10:40,209] INFO - zomato_ml_logger - Training of Dataset has started....
[2026-02-27 16:10:40,378] INFO - zomato_ml_logger - Splitting of Training Dataset has started....
[2026-02-27 16:10:50,070] INFO - zomato_ml_logger - Linear Regression Model Started....
[2026-02-27 16:10:55,937] INFO - zomato_ml_logger - Linear Regression Model Completed....
[2026-02-27 16:10:55,937] INFO - zomato_ml_logger - L2 Regression Model Started....
[2026-02-27 16:11:09,569] INFO - zomato_ml_logger - L2 Regression Model Completed....
[2026-02-27 16:11:09,569] INFO - zomato_ml_logger - L1 Regression Model Started....
[2026-02-27 16:11:23,719] INFO - zomato_ml_logger - L1 Regression Model Completed....
[2026-02-27 16:11:23,719] INFO - zomato_ml_logger - Decision Tree Regression Model Started....
[2026-02-27 16:11:42,858] INFO - zomato_ml_logger - Decision Tree Regression Model Completed....
[2026-02-27 16:11:42,858] INFO - zomato_ml_logger - Random Forest Regression Model Started....
[2026-02-27 16:12:34,883] INFO - zomato_ml_logger - Random Forest Regression Model Completed....
[2026-02-27 16:12:34,883] INFO - zomato_ml_logger - XGBoost Regression Model Started....
[2026-02-27 16:12:50,198] INFO - zomato_ml_logger - XGBoost Regression Model Completed....
[2026-02-27 16:12:50,198] INFO - zomato_ml_logger - Selection of Best Regression Model In Progress....
[2026-02-27 16:12:50,200] INFO - zomato_ml_logger - Selection of Best Regression Model Completed....
[2026-02-27 16:12:50,200] INFO - zomato_ml_logger - Training Pipeline Completed....
[2026-02-27 16:12:50,200] INFO - zomato_ml_logger - Model Pkl File Exporting ....
[2026-02-27 16:12:50,235] INFO - zomato_ml_logger - Model Pkl File Exported Successfully!
[2026-02-27 16:13:01,432] INFO - zomato_ml_logger - Loading Model.....
[2026-02-27 16:13:03,509] INFO - zomato_ml_logger - Model Loaded Successfully....
[2026-02-27 16:13:03,509] INFO - zomato_ml_logger - Creating DataFrame from input
[2026-02-27 16:13:03,516] INFO - zomato_ml_logger - Prediction is in progress..
[2026-02-27 16:13:03,533] INFO - zomato_ml_logger - Prediction Successful: 30.368083953857422
